GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.1_1,Fuzhou,Fǔzhōu,抚州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.2_1,Ganzhou,Gànzhōu,赣州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.3_1,Ji'an,Jí'ān,吉安市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.4_1,Jingdezhen,Jǐngdézhèn,景德镇市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.5_1,Jiujiang,Jiǔjiāng,九江市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.6_1,Nanchang,Nánchāng,南昌市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.7_1,Pingxiang,Píngxiāng,萍乡市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.8_1,Shangrao,Shàngráo,上饶市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.9_1,Xinyu,Xīnyú,新余市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.10_1,Yichun,Yíchūn,宜春市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.16_1,Jiangxi,江西,CHN.16.11_1,Yingtan,Yīngtán,鹰潭市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.17_1,Jilin,吉林,CHN.17.1_1,Baicheng,Báichéng,白城市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.17_1,Jilin,吉林,CHN.17.2_1,Baishan,Báishān,白山市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.17_1,Jilin,吉林,CHN.17.3_1,Changchun,Chángchūn,长春市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.17_1,Jilin,吉林,CHN.17.4_1,Jilin,Jílín,吉林市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.17_1,Jilin,吉林,CHN.17.5_1,Liaoyuan,Liáoyuán,辽源市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.17_1,Jilin,吉林,CHN.17.6_1,Siping,Sìpíng,四平市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.17_1,Jilin,吉林,CHN.17.7_1,Songyuan,Sōngyuán,松原市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.17_1,Jilin,吉林,CHN.17.8_1,Tonghua,Tōnghuà,通化市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.17_1,Jilin,吉林,CHN.17.9_1,Yanbian Korean,Yánbiān Cháoxiǎnzú,延边朝鲜族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.1_1,Anshan,Ānshān,鞍山市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.2_1,Benxi,Běnxī,本溪市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.3_1,Chaoyang,Cháoyáng,朝阳市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.4_1,Dalian,Dàlián,大连市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.5_1,Dandong,Dāndōng,丹东市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.6_1,Fushun,Fǔshùn,抚顺市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.7_1,Fuxin,Fùxīn,阜新市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.8_1,Huludao,Húludǎo,葫芦岛市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.9_1,Jinzhou,Jǐnzhōu,锦州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.10_1,Liaoyang,Liáoyáng,辽阳市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.11_1,Panjin,Pánjǐn,盘锦市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.12_1,Shenyang,Shěnyáng,沈阳市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,CHN.18.13_1,Tieling,Tiělǐng,铁岭市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.1_1,Alxa,Ālāshàn,阿拉善盟,Méng,League,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.2_1,Baotou,Bāotóu,包头市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.3_1,Baynnur,Bāyànnào'ěr,巴彦淖尔市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.4_1,Chifeng,Chìfēng,赤峰市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.5_1,Hohhot,Hūhéhàotè,呼和浩特市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.6_1,Hulunbuir,Hūlúnbèi'ěr,呼伦贝尔市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.7_1,Ordos,È'ěrduōsī,鄂尔多斯市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.8_1,Tongliao,Tōngliáo,通辽市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.9_1,Ulaan Chab,Wūlánchábù,乌兰察布市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.10_1,Wuhai,Wūhǎi,乌海市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.11_1,Xilin Gol,Xīlínguōlè,锡林郭勒盟,Méng,League,NA,NA
CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,CHN.19.12_1,Xing'an,Xīng'ān,兴安盟,Méng,League,NA,NA
CHN,China,CHN.20_1,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,CHN.20.1_1,Guyuan,Gùyuán,固原市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.20_1,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,CHN.20.2_1,Shizuishan,Shízuǐshān,石嘴山市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.20_1,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,CHN.20.3_1,Wuzhong,Wúzhōng,吴忠市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.20_1,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,CHN.20.4_1,Yinchuan,Yínchuān,银川市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.20_1,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,CHN.20.5_1,Zhongwei,Zhōngwèi,中卫市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.21_1,Qinghai,青海,CHN.21.1_1,Golog Tibetan,Guǒluò Zàngzú,果洛藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.21_1,Qinghai,青海,CHN.21.2_1,Gyêgu Tibetan,Yùshù Zàngzú,玉树藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.21_1,Qinghai,青海,CHN.21.3_1,Haibei Tibetan,Hǎiběi Zàngzú,海北藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.21_1,Qinghai,青海,CHN.21.4_1,Haidong,Hǎidōng,海东地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.21_1,Qinghai,青海,CHN.21.5_1,Hainan Tibetan,Hǎinán Zàngzú,海南藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.21_1,Qinghai,青海,CHN.21.6_1,Haixi Mongol and Tibetan,Hǎixī Měnggǔzú Zàngzú,海西蒙古族藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.21_1,Qinghai,青海,CHN.21.7_1,Huangnan Tibetan,Huángnán Zàngzú,黄南藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.21_1,Qinghai,青海,CHN.21.8_1,Xining,Xīníng,西宁市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.22_1,Shaanxi,陝西|陕西,CHN.22.1_1,Ankang,Ānkāng,安康市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.22_1,Shaanxi,陝西|陕西,CHN.22.2_1,Baoji,Bǎojī,宝鸡市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.22_1,Shaanxi,陝西|陕西,CHN.22.3_1,Hanzhong,Hànzhōng,汉中市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.22_1,Shaanxi,陝西|陕西,CHN.22.4_1,Shangluo,Shāngluò,商洛市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.22_1,Shaanxi,陝西|陕西,CHN.22.5_1,Tongchuan,Tóngchuān,铜川市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.22_1,Shaanxi,陝西|陕西,CHN.22.6_1,Weinan,Wèinán,渭南市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.22_1,Shaanxi,陝西|陕西,CHN.22.7_1,Xi'an,Xī'ān,西安市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.22_1,Shaanxi,陝西|陕西,CHN.22.8_1,Xianyang,Xiányáng,咸阳市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.22_1,Shaanxi,陝西|陕西,CHN.22.9_1,Yan'an,Yán'ān,延安市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.22_1,Shaanxi,陝西|陕西,CHN.22.10_1,Yulin,Yúlín,榆林市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.1_1,Binzhou,Bīnzhōu,滨州,Dìqu,Prefecture,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.2_1,Dezhou,Dézhōu,德州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.3_1,Dongying,Dōngyíng,东营市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.4_1,Heze,Hézé,菏泽市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.5_1,Jinan,Jǐnán,济南市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.6_1,Jining,Jǐníng,济宁市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.7_1,Laiwu,Láiwú,莱芜市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.8_1,Liaocheng,Liáochéng,聊城市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.9_1,Linyi,Línyí,临沂市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.10_1,Qingdao,Qīngdǎo,青岛市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.11_1,Rizhao,Rìzhào,日照市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.12_1,Tai'an,Tài'ān,泰安市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.13_1,Weifang,Wéifāng,潍坊市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.14_1,Weihai,Wēihǎi,威海市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.15_1,Yantai,Yāntái,烟台市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.16_1,Zaozhuang,Zǎozhuāng,枣庄市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.23_1,Shandong,山東|山东,CHN.23.17_1,Zibo,Zībó,淄博市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.24_1,Shanghai,上海|上海,CHN.24.1_1,Shanghai,Shànghǎi,上海|上海,Zhíxiáshì,Municipality,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.1_1,Changzhi,Chángzhì,长治市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.2_1,Datong,Dàtóng,大同市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.3_1,Jincheng,Jìnchéng,晋城市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.4_1,Jinzhong,Jìnzhōng,晋中市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.5_1,Linfen,Línfén,临汾市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.6_1,Luliang,Lǚlíang,吕梁市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.7_1,Shuozhou,Shuòzhōu,朔州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.8_1,Taiyuan,Tàiyuán,太原市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.9_1,Xinzhou,Xīnzhōu,忻州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.10_1,Yangquan,Yángquán,阳泉市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.25_1,Shanxi,山西,CHN.25.11_1,Yuncheng,Yùnchéng,运城县,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.1_1,Bazhong,Bāzhōng,巴中市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.2_1,Chengdu,Chéngdū,成都市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.3_1,Dazhou,Dázhōu,达州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.4_1,Deyang,Déyáng,德阳市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.5_1,Garzê Tibetan,Gānzī Zàngzú,甘孜藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.6_1,Guang'an,Guǎng'ān,广安市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.7_1,Guangyuan,Guǎngyuán,广元市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.8_1,Leshan,Lèshān,乐山市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.9_1,Liangshan Yi,Liángshān Yízú,凉山彝族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.10_1,Luzhou,Lúzhōu,泸州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.11_1,Meishan,Méishān,眉山市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.12_1,Mianyang,Míanyáng,绵阳市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.13_1,Nanchong,Nánchōng,南充市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.15_1,Neijiang,Nèijiāng,内江市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.14_1,Neijiang]],Nèijiāng,内江市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.16_1,Ngawa Tibetan and Qiang,Ābà Zàngzú|Qiāngzú,阿坝藏族羌族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.17_1,Panzhihua,Pānzhīhuā,攀枝花市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.18_1,Suining,Sùiníng,遂宁市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.19_1,Ya'an,Yǎ'ān,雅安市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.20_1,Yibin,Yíbīn,宜宾市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.21_1,Zigong,Zìgòng,自贡市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.26_1,Sichuan,四川,CHN.26.22_1,Ziyang,Zīyáng,资阳市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.27_1,Tianjin,天津|天津,CHN.27.1_1,Tianjin,Tiānjīn,天津|天津,Zhíxiáshì,Municipality,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.1_1,Aksu,Ākèsū,阿克苏地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.2_1,Altay,Ālètài,阿勒泰地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.3_1,Bayin'gholin Mongol,Bāyīnguōlèng Měnggǔ,巴音郭愣蒙古自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.4_1,Börtala Mongol,Bó'ěrtǎlā Měnggǔ,博尔塔拉蒙古自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.5_1,Changji Hui,Chāngjí Huízú,昌吉回族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.6_1,Hami,Hāmì,哈密地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.7_1,Ili Kazakh,Yīlí Hāsàkè,伊犁哈萨克自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.8_1,Karamay,Kèlāmǎyī,克拉玛依市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.9_1,Kashgar,Kāshí,喀什地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.10_1,Khotan,Hétián,和田地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.11_1,Kizilsu Kirghiz,Kèzīlèsū Kē'ěrkèzī,克孜勒苏柯尔克孜自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.12_1,Shihezi,Shíhézǐ,石河子市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.13_1,Tacheng,Tǎchéng,塔城地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.14_1,Turfan,Tǔlǔfān,吐鲁番地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,CHN.28.15_1,Ürümqi,Wūlǔmùqí,乌鲁木齐市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.29_1,Xizang,西藏自治區|西藏自治区,CHN.29.1_1,Chamdo,Chāngdū,昌都地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.29_1,Xizang,西藏自治區|西藏自治区,CHN.29.2_1,Lhasa,Lāsà,拉萨市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.29_1,Xizang,西藏自治區|西藏自治区,CHN.29.3_1,Nagchu,Nàqū,那曲地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.29_1,Xizang,西藏自治區|西藏自治区,CHN.29.4_1,Ngari,Ālǐ,阿里地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.29_1,Xizang,西藏自治區|西藏自治区,CHN.29.5_1,Nyingtri,Línzhī,林芝地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.29_1,Xizang,西藏自治區|西藏自治区,CHN.29.6_1,Shannan,Shānnán,山南地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.29_1,Xizang,西藏自治區|西藏自治区,CHN.29.7_1,Shigatse,Rìkāzé,日喀则地区,Dìqu,Prefecture,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.1_1,Baoshan,Bǎoshān,保山市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.2_1,Chuxiong Yi,Chǔxióng Yízú,楚雄彝族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.3_1,Dali Bai,Dàlǐ Báizú,大理白族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.4_1,Dehong Dai and Jingpo,Déhóng Dǎizú|Jǐngpōzú,德宏傣族景颇族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.5_1,Dêqên Tibetan,Díqìng Zàngzú,迪庆藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.6_1,Honghe Hani and Yi,Hónghé Hānízú|Yízú,红河哈尼族彝族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.7_1,Kunming,Kūnmíng,昆明市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.8_1,Lijiang,Lìjiāng,丽江市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.9_1,Lincang,Líncāng,临沧市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.10_1,Nujiang Lisu,Nùjiāng Lìsùzú,怒江傈僳族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.11_1,Pu'er,Pǔ'ěr,普洱市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.12_1,Qujing,Qǔjìng,曲靖市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.13_1,Wenshan Zhuang and Miao,Wénshān Zhuàngzú|Miáozú,文山壮族苗族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.14_1,Xishuangbanna Dai,Xīshuāngbǎnnà|Dǎizú,西双版纳傣族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.15_1,Yuxi,Yùxī,玉溪市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.30_1,Yunnan,雲南|云南,CHN.30.16_1,Zhaotong,Zhāotōng,昭通市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.1_1,Hangzhou,Hángzhōu,杭州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.2_1,Huzhou,Húzhōu,湖州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.3_1,Jiaxing,Jiāxīng,嘉兴市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.4_1,Jinhua,Jīnhuá,金华市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.5_1,Lishui,Líshuǐ,丽水市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.6_1,Ningbo,Níngbō,宁波市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.7_1,Quzhou,Qúzhōu,衢州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.8_1,Shaoxing,Shàoxīng,绍兴市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.9_1,Taizhou,Tāizhōu,台州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.10_1,Wenzhou,Wēnzhōu,温州市,Dìjíshì,Prefecture City,NA,NA
CHN,China,CHN.31_1,Zhejiang,浙江,CHN.31.11_1,Zhoushan,Zhōushān,舟山市,Dìjíshì,Prefecture City,NA,NA
