GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2
AUS,Australia,AUS.10_1,Victoria,NA,AUS.10.79_1,Yarra Ranges,NA,NA,Shire,Shire,27450,AU.VI.YR
AUS,Australia,AUS.10_1,Victoria,NA,AUS.10.80_1,Yarriambiack,NA,NA,Shire,Shire,27630,AU.VI.YB
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.1_1,Albany,NA,NA,City,City,50080,AU.WA.AL
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.2_1,Armadale,NA,NA,City,City,50210,AU.WA.AR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.3_1,Ashburton,NA,NA,Shire,Shire,50250,AU.WA.AS
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.4_1,Augusta-Margaret River,NA,NA,Shire,Shire,50280,AU.WA.AM
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.5_1,Bassendean,NA,NA,Town,Town,50350,AU.WA.BA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.6_1,Bayswater,NA,NA,City,City,50420,AU.WA.BW
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.7_1,Belmont,NA,NA,City,City,50490,AU.WA.BE
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.8_1,Beverley,NA,NA,Shire,Shire,50560,AU.WA.BV
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.9_1,Boddington,NA,NA,Shire,Shire,50630,AU.WA.BO
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.10_1,Boyup Brook,NA,NA,Shire,Shire,50770,AU.WA.BB
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.11_1,Bridgetown-Greenbushes,NA,NA,Shire,Shire,50840,AU.WA.BG
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.12_1,Brookton,NA,NA,Shire,Shire,50910,AU.WA.BK
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.13_1,Broome,NA,NA,Shire,Shire,50980,AU.WA.BM
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.14_1,Broomehill-Tambellup,NA,NA,Shire,Shire,51080,NA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.15_1,Bruce Rock,NA,NA,Shire,Shire,51120,AU.WA.BR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.16_1,Bunbury,NA,NA,City,City,51190,AU.WA.BU
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.17_1,Busselton,NA,NA,Shire,Shire,51260,AU.WA.BS
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.18_1,Cambridge,NA,NA,Town,Town,51310,AU.WA.CG
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.19_1,Canning,NA,NA,City,City,51330,AU.WA.CN
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.20_1,Capel,NA,NA,Shire,Shire,51400,AU.WA.CP
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.21_1,Carnamah,NA,NA,Shire,Shire,51470,AU.WA.CM
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.22_1,Carnarvon,NA,NA,Shire,Shire,51540,AU.WA.CA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.23_1,Chapman Valley,NA,NA,Shire,Shire,51610,AU.WA.CV
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.24_1,Chittering,NA,NA,Shire,Shire,51680,AU.WA.CH
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.25_1,Claremont,NA,NA,Town,Town,51750,AU.WA.CL
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.26_1,Cockburn,NA,NA,City,City,51820,AU.WA.CK
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.27_1,Collie,NA,NA,Shire,Shire,51890,AU.WA.CE
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.28_1,Coolgardie,NA,NA,Shire,Shire,51960,AU.WA.CO
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.29_1,Coorow,NA,NA,Shire,Shire,52030,AU.WA.CW
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.30_1,Corrigin,NA,NA,Shire,Shire,52100,AU.WA.CI
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.31_1,Cottesloe,NA,NA,Town,Town,52170,AU.WA.CT
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.32_1,Cranbrook,NA,NA,Shire,Shire,52240,AU.WA.CR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.33_1,Cuballing,NA,NA,Shire,Shire,52310,AU.WA.CB
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.34_1,Cue,NA,NA,Shire,Shire,52380,AU.WA.CU
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.35_1,Cunderdin,NA,NA,Shire,Shire,52450,AU.WA.CD
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.36_1,Dalwallinu,NA,NA,Shire,Shire,52520,AU.WA.DL
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.37_1,Dandaragan,NA,NA,Shire,Shire,52590,AU.WA.DN
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.38_1,Dardanup,NA,NA,Shire,Shire,52660,AU.WA.DP
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.39_1,Denmark,NA,NA,Shire,Shire,52730,AU.WA.DE
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.40_1,Derby-West Kimberley,NA,NA,Shire,Shire,52800,AU.WA.DW
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.41_1,Donnybrook-Balingup,NA,NA,Shire,Shire,52870,AU.WA.DB
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.42_1,Dowerin,NA,NA,Shire,Shire,52940,AU.WA.DO
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.43_1,Dumbleyung,NA,NA,Shire,Shire,53010,AU.WA.DY
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.44_1,Dundas,NA,NA,Shire,Shire,53080,AU.WA.DU
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.45_1,East Fremantle,NA,NA,Town,Town,53150,AU.WA.EF
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.46_1,East Pilbara,NA,NA,Shire,Shire,53220,AU.WA.EP
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.47_1,Esperance,NA,NA,Shire,Shire,53290,AU.WA.ES
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.48_1,Exmouth,NA,NA,Shire,Shire,53360,AU.WA.EX
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.49_1,Fremantle,NA,NA,City,City,53430,AU.WA.FR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.50_1,Geraldton-Greenough,NA,NA,City,City,53520,NA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.51_1,Gingin,NA,NA,Shire,Shire,53570,AU.WA.GI
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.52_1,Gnowangerup,NA,NA,Shire,Shire,53640,AU.WA.GN
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.53_1,Goomalling,NA,NA,Shire,Shire,53710,AU.WA.GM
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.54_1,Gosnells,NA,NA,City,City,53780,AU.WA.GS
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.55_1,Halls Creek,NA,NA,Shire,Shire,53920,AU.WA.HC
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.56_1,Harvey,NA,NA,Shire,Shire,53990,AU.WA.HA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.57_1,Irwin,NA,NA,Shire,Shire,54060,AU.WA.IR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.58_1,Jerramungup,NA,NA,Shire,Shire,54130,AU.WA.JE
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.59_1,Joondalup,NA,NA,City,City,54170,AU.WA.JO
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.60_1,Kalamunda,NA,NA,Shire,Shire,54200,AU.WA.KL
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.61_1,Kalgoorlie/Boulder,NA,NA,City,City,54280,AU.WA.KB
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.62_1,Katanning,NA,NA,Shire,Shire,54340,AU.WA.KT
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.63_1,Kellerberrin,NA,NA,Shire,Shire,54410,AU.WA.KE
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.64_1,Kent,NA,NA,Shire,Shire,54480,AU.WA.KN
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.65_1,Kojonup,NA,NA,Shire,Shire,54550,AU.WA.KJ
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.66_1,Kondinin,NA,NA,Shire,Shire,54620,AU.WA.KO
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.67_1,Koorda,NA,NA,Shire,Shire,54690,AU.WA.KR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.68_1,Kulin,NA,NA,Shire,Shire,54760,AU.WA.KU
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.69_1,Kwinana,NA,NA,Town,Town,54830,AU.WA.KW
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.70_1,Lake Grace,NA,NA,Shire,Shire,54900,AU.WA.LG
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.71_1,Laverton,NA,NA,Shire,Shire,54970,AU.WA.LA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.72_1,Leonora,NA,NA,Shire,Shire,55040,AU.WA.LE
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.73_1,Mandurah,NA,NA,City,City,55110,AU.WA.MA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.74_1,Manjimup,NA,NA,Shire,Shire,55180,AU.WA.MJ
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.75_1,Meekatharra,NA,NA,Shire,Shire,55250,AU.WA.MT
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.76_1,Melville,NA,NA,City,City,55320,AU.WA.MV
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.77_1,Menzies,NA,NA,Shire,Shire,55390,AU.WA.MZ
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.78_1,Merredin,NA,NA,Shire,Shire,55460,AU.WA.ME
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.79_1,Mingenew,NA,NA,Shire,Shire,55530,AU.WA.MI
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.80_1,Moora,NA,NA,Shire,Shire,55600,AU.WA.MR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.81_1,Morawa,NA,NA,Shire,Shire,55670,AU.WA.MO
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.82_1,Mosman Park,NA,NA,Town,Town,55740,AU.WA.MP
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.83_1,Mount Magnet,NA,NA,Shire,Shire,55810,AU.WA.MG
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.84_1,Mount Marshall,NA,NA,Shire,Shire,55880,AU.WA.MM
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.85_1,Mukinbudin,NA,NA,Shire,Shire,55950,AU.WA.MB
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.86_1,Mullewa,NA,NA,Shire,Shire,56020,AU.WA.MW
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.87_1,Mundaring,NA,NA,Shire,Shire,56090,AU.WA.MN
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.88_1,Murchison,NA,NA,Shire,Shire,56160,AU.WA.MU
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.89_1,Murray,NA,NA,Shire,Shire,56230,AU.WA.MY
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.90_1,Nannup,NA,NA,Shire,Shire,56300,AU.WA.NN
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.91_1,Narembeen,NA,NA,Shire,Shire,56370,AU.WA.NB
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.92_1,Narrogin (Shire),NA,NA,Shire,Shire,56450,AU.WA.NT
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.93_1,Narrogin (Town),NA,NA,Town,Town,56520,AU.WA.NT
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.94_1,Nedlands,NA,NA,City,City,56580,AU.WA.NE
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.95_1,Ngaanyatjarraku,NA,NA,Shire,Shire,56620,AU.WA.NG
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.96_1,Northam,NA,NA,Shire,Shire,56730,AU.WA.NR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.97_1,Northampton,NA,NA,Shire,Shire,56790,AU.WA.NP
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.98_1,Nungarin,NA,NA,Shire,Shire,56860,AU.WA.NU
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.99_1,Peppermint Grove,NA,NA,Shire,Shire,56930,AU.WA.PG
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.100_1,Perenjori,NA,NA,Shire,Shire,57000,AU.WA.PJ
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.101_1,Perth,NA,NA,City,City,57080,AU.WA.PE
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.102_1,Pingelly,NA,NA,Shire,Shire,57140,AU.WA.PI
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.103_1,Plantagenet,NA,NA,Shire,Shire,57210,AU.WA.PL
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.104_1,Port Hedland,NA,NA,Town,Town,57280,AU.WA.PO
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.105_1,Quairading,NA,NA,Shire,Shire,57350,AU.WA.QR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.106_1,Ravensthorpe,NA,NA,Shire,Shire,57420,AU.WA.RA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.107_1,Rockingham,NA,NA,City,City,57490,AU.WA.RC
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.108_1,Roebourne,NA,NA,Shire,Shire,57560,AU.WA.RB
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.109_1,Sandstone,NA,NA,Shire,Shire,57630,AU.WA.SA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.110_1,Scott and Seringapatam Reefs,NA,NA, Unknown, Unknown,NA,NA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.111_1,Serpentine-Jarrahdale,NA,NA,Shire,Shire,57700,AU.WA.SJ
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.112_1,Shark Bay,NA,NA,Shire,Shire,57770,AU.WA.SB
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.113_1,South Perth,NA,NA,City,City,57840,AU.WA.SP
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.114_1,Stirling,NA,NA,City,City,57910,AU.WA.ST
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.115_1,Subiaco,NA,NA,City,City,57980,AU.WA.SU
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.116_1,Swan,NA,NA,City,City,58050,AU.WA.SW
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.117_1,Tammin,NA,NA,Shire,Shire,58190,AU.WA.TM
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.118_1,Three Springs,NA,NA,Shire,Shire,58260,AU.WA.TS
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.119_1,Toodyay,NA,NA,Shire,Shire,58330,AU.WA.TO
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.120_1,Trayning,NA,NA,Shire,Shire,58400,AU.WA.TR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.121_1,Upper Gascoyne,NA,NA,Shire,Shire,58470,AU.WA.UG
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.122_1,Victoria Park,NA,NA,Town,Town,58510,AU.WA.VK
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.123_1,Victoria Plains,NA,NA,Shire,Shire,58540,AU.WA.VP
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.124_1,Vincent,NA,NA,Town,Town,58570,AU.WA.VI
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.125_1,Wagin,NA,NA,Shire,Shire,58610,AU.WA.WG
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.126_1,Wandering,NA,NA,Shire,Shire,58680,AU.WA.WD
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.127_1,Wanneroo,NA,NA,City,City,58760,AU.WA.WR
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.128_1,Waroona,NA,NA,Shire,Shire,58820,AU.WA.WO
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.129_1,West Arthur,NA,NA,Shire,Shire,58890,AU.WA.WA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.130_1,Westonia,NA,NA,Shire,Shire,59030,AU.WA.WT
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.131_1,Wickepin,NA,NA,Shire,Shire,59100,AU.WA.WC
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.132_1,Williams,NA,NA,Shire,Shire,59170,AU.WA.WS
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.133_1,Wiluna,NA,NA,Shire,Shire,59250,AU.WA.WL
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.134_1,Wongan-Ballidu,NA,NA,Shire,Shire,59310,AU.WA.WB
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.135_1,Woodanilling,NA,NA,Shire,Shire,59320,AU.WA.WN
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.136_1,Wyalkatchem,NA,NA,Shire,Shire,59330,AU.WA.WY
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.137_1,Wyndham-East Kimberley,NA,NA,Shire,Shire,59340,AU.WA.WE
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.138_1,Yalgoo,NA,NA,Shire,Shire,59350,AU.WA.YA
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.139_1,Yilgarn,NA,NA,Shire,Shire,59360,AU.WA.YI
AUS,Australia,AUS.11_1,Western Australia,NA,AUS.11.140_1,York,NA,NA,Shire,Shire,59370,AU.WA.YO
