Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Oman	331	2	61	268	6.854e-5	4.1e-7	666.666666667	307.692307692	200	1.36666666667e-4	6.30769230769e-5	4.1e-5	NA	NA
Philippines	3660	163	73	3424	3.432e-5	1.53e-6	54333.3333333	25076.9230769	16300	5.1e-4	2.35384615385e-4	1.53e-4	22958	2.1e-4
Indonesia	2491	209	192	2090	9.31e-6	7.8e-7	69666.6666667	32153.8461538	20900	2.6e-4	1.2e-4	7.8e-5	11460	4.2e-5
Vietnam	245	0	95	150	2.56e-6	0	1225	490	306.25	1.28e-5	5.12e-6	3.2e-6	94305	9.69e-4
Mongolia	15	0	2	13	4.73e-6	0	75	30	18.75	2.365e-5	9.46e-6	5.9125e-6	NA	NA
Thailand	2220	26	793	1401	3.198e-5	3.7e-7	8666.66666667	4000	2600	1.23333333333e-4	5.69230769231e-5	3.7e-5	25071	3.59e-4
Syria	19	2	2	15	1.12e-6	1.2e-7	666.666666667	307.692307692	200	4e-5	1.84615384615e-5	1.2e-5	NA	NA
Taiwan	373	5	57	311	1.569e-5	2.1e-7	1666.66666667	769.230769231	500	7e-5	3.23076923077e-5	2.1e-5	37219	0.001563
Pakistan	3766	53	259	3454	1.775e-5	2.5e-7	17666.6666667	8153.84615385	5300	8.33333333333e-5	3.84615384615e-5	2.5e-5	35875	1.62e-4
Myanmar	22	1	0	21	4.1e-7	2e-8	333.333333333	153.846153846	100	6.66666666667e-6	3.07692307692e-6	2e-6	1246	2.3e-5
United Arab Emirates	2076	11	167	1898	2.1555e-4	1.14e-6	3666.66666667	1692.30769231	1100	3.8e-4	1.75384615385e-4	1.14e-4	220000	0.022244
India	4778	136	375	4267	3.53e-6	1e-7	45333.3333333	20923.0769231	13600	3.33333333333e-5	1.53846153846e-5	1e-5	140293	1.02e-4
Uzbekistan	457	2	30	425	1.387e-5	6e-8	666.666666667	307.692307692	200	2e-5	9.23076923077e-6	6e-6	NA	NA
Malaysia	3793	62	1241	2490	1.1996e-4	1.96e-6	20666.6666667	9538.46153846	6200	6.53333333333e-4	3.01538461538e-4	1.96e-4	55566	0.001717
Sri Lanka	178	5	38	135	8.21e-6	2.3e-7	1666.66666667	769.230769231	500	7.66666666667e-5	3.53846153846e-5	2.3e-5	3248	1.52e-4
Japan	3654	85	575	2994	2.888e-5	6.7e-7	28333.3333333	13076.9230769	8500	2.23333333333e-4	1.03076923077e-4	6.7e-5	46172	3.65e-4
South Korea	10284	186	6598	3500	1.9917e-4	3.6e-6	62000	28615.3846154	18600	0.0012	5.53846153846e-4	3.6e-4	461233	0.008996
