Name	Confirmed	Deaths	Recovered	Active
Frio	0	0	0	0
Jim Hogg	0	0	0	0
Floyd	0	0	0	0
Garza	0	0	0	0
Delta	0	0	0	0
Kenedy	0	0	0	0
Jim Wells	0	0	0	0
Kinney	0	0	0	0
Comanche	1	0	0	0
Eastland	4	0	0	0
King	0	0	0	0
Hutchinson	0	0	0	0
Stephens	0	0	0	0
Bee	0	0	0	0
Lavaca	1	0	0	0
Cooke	0	0	0	0
Franklin	1	0	0	0
Coryell	1	0	0	0
San Saba	0	0	0	0
Terrell	0	0	0	0
Austin	2	0	0	0
Titus	0	0	0	0
Swisher	1	0	0	0
Colorado	0	0	0	0
Bell	36	1	0	0
Brazoria	68	1	0	0
Leon	1	0	0	0
Kaufman	3	0	0	0
Bandera	0	0	0	0
Wood	0	0	0	0
Crosby	0	0	0	0
Harrison	1	0	0	0
Shackelford	0	0	0	0
Hardeman	0	0	0	0
San Patricio	2	0	0	0
Hood	3	0	0	0
Denton	165	2	0	0
Rockwall	4	0	0	0
Ellis	15	0	0	0
Sutton	0	0	0	0
Bosque	0	0	0	0
Edwards	0	0	0	0
Calhoun	6	0	0	0
Carson	0	0	0	0
Lipscomb	0	0	0	0
Karnes	2	0	0	0
Parmer	0	0	0	0
Donley	0	0	0	0
Roberts	0	0	0	0
Coleman	0	0	0	0
Glasscock	0	0	0	0
Loving	0	0	0	0
Real	0	0	0	0
Williamson	37	1	0	0
Runnels	0	0	0	0
Travis	206	2	0	0
Coke	0	0	0	0
Brazos	46	2	0	0
Falls	1	0	0	0
Cochran	0	0	0	0
Nolan	0	0	0	0
Hale	1	0	0	0
Andrews	0	0	0	0
Wheeler	0	0	0	0
Knox	0	0	0	0
Hall	0	0	0	0
Jones	0	0	0	0
Lynn	2	0	0	0
Hardin	9	0	0	0
Hansford	0	0	0	0
Fort Bend	119	1	0	0
Hunt	3	0	0	0
Kerr	0	0	0	0
Willacy	2	0	0	0
Castro	8	0	0	0
Grayson	7	0	0	0
Morris	1	0	0	0
Cass	2	0	0	0
Martin	1	0	0	0
Yoakum	0	0	0	0
Rains	0	0	0	0
Kleberg	1	0	0	0
Mitchell	0	0	0	0
Bastrop	6	0	0	0
Grimes	2	0	0	0
Galveston	70	0	0	0
Houston	0	0	0	0
Limestone	2	0	0	0
Val Verde	5	0	0	0
Zavala	0	0	0	0
Presidio	0	0	0	0
Atascosa	2	0	0	0
Fannin	1	0	0	0
Foard	0	0	0	0
Kimble	0	0	0	0
Haskell	0	0	0	0
Palo Pinto	0	0	0	0
Callahan	0	0	0	0
Chambers	5	0	0	0
