Name	Confirmed	Deaths	Recovered	Active
Willacy	0	0	0	0
Castro	2	0	0	0
Grayson	2	0	0	0
Morris	0	0	0	0
Cass	0	0	0	0
Martin	0	0	0	0
Yoakum	0	0	0	0
Rains	0	0	0	0
Kleberg	0	0	0	0
Mitchell	0	0	0	0
Bastrop	0	0	0	0
Grimes	2	0	0	0
Galveston	18	0	0	0
Houston	0	0	0	0
Limestone	0	0	0	0
Val Verde	0	0	0	0
Zavala	0	0	0	0
Presidio	0	0	0	0
Atascosa	2	0	0	0
Fannin	1	0	0	0
Foard	0	0	0	0
Kimble	0	0	0	0
Haskell	0	0	0	0
Palo Pinto	0	0	0	0
Callahan	0	0	0	0
Chambers	1	0	0	0
