Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
San Marino	259	32	27	200	0.00766612	9.4717e-4	10666.6666667	4923.07692308	3200	0.315723333333	0.145718461538	0.094717	14	2	100	100	586	0.01727
Netherlands	16727	1656	262	14809	9.7075e-4	9.611e-5	552000	254769.230769	165600	0.0320366666667	0.0147861538462	0.009611	906	166	-12.3	11.4	75415	0.004401
Denmark	4269	161	1379	2729	7.3636e-4	2.777e-5	53666.6666667	24769.2307692	16100	0.00925666666667	0.00427230769231	0.002777	323	22	-13.4	37.5	45270	0.007816
Poland	3627	79	116	3432	9.55e-5	2.08e-6	26333.3333333	12153.8461538	7900	6.93333333333e-4	3.2e-4	2.08e-4	244	8	-44.2	-42.9	72901	0.001926
Finland	1882	25	300	1557	3.4106e-4	4.53e-6	8333.33333333	3846.15384615	2500	0.00151	6.96923076923e-4	4.53e-4	267	5	175.3	400	29000	0.005234
Macedonia	483	17	20	446	2.3188e-4	8.16e-6	5666.66666667	2615.38461538	1700	0.00272	0.00125538461538	8.16e-4	53	5	15.2	400	NA	NA
Moldova	752	12	29	711	2.1208e-4	3.38e-6	4000	1846.15384615	1200	0.00112666666667	5.2e-4	3.38e-4	161	4	87.2	100	681	1.69e-4
Liechtenstein	77	1	0	76	0.00203113	2.638e-5	333.333333333	153.846153846	100	0.00879333333333	0.00405846153846	0.002638	2	1	100	100	900	0.023605
Latvia	509	1	1	507	2.642e-4	5.2e-7	333.333333333	153.846153846	100	1.73333333333e-4	8e-5	5.2e-5	16	0	-54.3	-100	19380	0.010275
Croatia	1126	12	119	995	2.7535e-4	2.93e-6	4000	1846.15384615	1200	9.76666666667e-4	4.50769230769e-4	2.93e-4	47	4	-30.9	300	9833	0.002395
Malta	213	0	2	211	4.4051e-4	0	1065	426	266.25	0.00220255	8.8102e-4	5.506375e-4	11	0	83.3	100	9703	0.021975
Vatican	7	0	0	7	0.00873908	0	35	14	8.75	0.0436954	0.01747816	0.01092385	0	0	100	100	NA	NA
Sweden	6443	373	205	5865	6.3271e-4	3.663e-5	124333.333333	57384.6153846	37300	0.01221	0.00563538461538	0.003663	312	15	-44.6	-70	36900	0.003654
Russia	4731	43	333	4355	3.275e-5	3e-7	14333.3333333	6615.38461538	4300	1e-4	4.61538461538e-5	3e-5	582	9	-3.2	125	639606	0.004383
Bulgaria	503	17	34	452	7.161e-5	2.42e-6	5666.66666667	2615.38461538	1700	8.06666666667e-4	3.72307692308e-4	2.42e-4	18	3	-35.7	-25	566	8.1e-5
Romania	3613	146	329	3138	1.8553e-4	7.5e-6	48666.6666667	22461.5384615	14600	0.0025	0.00115384615385	7.5e-4	430	13	-3.4	-27.8	36092	0.001876
Albania	333	20	99	214	1.1617e-4	6.98e-6	6666.66666667	3076.92307692	2000	0.00232666666667	0.00107384615385	6.98e-4	29	3	7.4	200	2247	7.81e-4
Portugal	10524	266	75	10183	0.00102356	2.587e-5	88666.6666667	40923.0769231	26600	0.00862333333333	0.00398	0.002587	638	20	-25.1	-45.9	81087	0.007952
Estonia	1039	13	59	967	7.8659e-4	9.84e-6	4333.33333333	2000	1300	0.00328	0.00151384615385	9.84e-4	78	1	-24.3	0	19091	0.014392
Kosovo	135	1	16	118	7.316e-5	5.4e-7	333.333333333	153.846153846	100	1.8e-4	8.30769230769e-5	5.4e-5	9	0	800	100	NA	NA
Azerbaijan	521	5	32	484	5.24e-5	5e-7	1666.66666667	769.230769231	500	1.66666666667e-4	7.69230769231e-5	5e-5	78	0	81.4	100	35000	0.003452
United Kingdom	42477	4320	215	37942	6.3886e-4	6.497e-5	1440000	664615.384615	432000	0.0216566666667	0.00999538461538	0.006497	3788	709	-16.1	3.5	183190	0.002698
Austria	11781	186	2507	9088	0.00133163	2.102e-5	62000	28615.3846154	18600	0.00700666666667	0.00323384615385	0.002102	257	18	-34.9	80	104134	0.011562
West Bank and Gaza	217	1	21	195	4.34e-5	2e-7	333.333333333	153.846153846	100	6.66666666667e-5	3.07692307692e-5	2e-5	23	0	-30.3	100	7553	0.001481
Republic of Serbia	1624	44	0	1580	2.326e-4	6.3e-6	14666.6666667	6769.23076923	4400	0.0021	9.69230769231e-4	6.3e-4	148	5	-51.5	-37.5	6401	7.33e-4
Greece	1673	68	78	1527	1.5595e-4	6.34e-6	22666.6666667	10461.5384615	6800	0.00211333333333	9.75384615385e-4	6.34e-4	60	5	-13	-50	22437	0.002153
Hungary	678	32	58	588	6.94e-5	3.28e-6	10666.6666667	4923.07692308	3200	0.00109333333333	5.04615384615e-4	3.28e-4	55	6	44.7	20	19424	0.002011
Cyprus	426	11	33	382	3.641e-4	9.4e-6	3666.66666667	1692.30769231	1100	0.00313333333333	0.00144615384615	9.4e-4	30	0	-25	-100	10154	0.00841
