Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Wisconsin	728	10	0	0	0.00012503	1.72e-06	3333.33333333	1538.46153846	1000	0.000573333333333	0.000264615384615	0.000172	107	3	-23.6	50	NA	NA
Michigan	2845	61	0	0	0.00028487	6.11e-06	20333.3333333	9384.61538462	6100	0.00203666666667	0.00094	0.000611	549	18	9.1	-5.3	NA	NA
Kansas	172	3	0	0	5.904e-05	1.03e-06	1000	461.538461538	300	0.000343333333333	0.000158461538462	0.000103	38	0	11.8	-100	NA	NA
Utah	396	1	0	0	0.00012352	3.1e-07	333.333333333	153.846153846	100	0.000103333333333	4.76923076923e-05	3.1e-05	56	0	33.3	100	NA	NA
Virginia	466	10	0	0	5.46e-05	1.17e-06	3333.33333333	1538.46153846	1000	0.00039	0.00018	0.000117	70	1	-32	100	NA	NA
Oregon	316	11	0	0	7.492e-05	2.61e-06	3666.66666667	1692.30769231	1100	0.00087	0.000401538461538	0.000261	50	1	-10.7	-50	NA	NA
Connecticut	1012	21	0	0	0.00028385	5.89e-06	7000	3230.76923077	2100	0.00196333333333	0.000906153846154	0.000589	137	2	-46.7	-71.4	NA	NA
Tennessee	1097	3	0	0	0.00016063	4.4e-07	1000	461.538461538	300	0.000146666666667	6.76923076923e-05	4.4e-05	181	0	25.7	-100	NA	NA
California	3899	81	0	0	9.868e-05	2.05e-06	27000	12461.5384615	8100	0.000683333333333	0.000315384615385	0.000205	901	16	95.9	6.7	NA	NA
Texas	1563	21	0	0	5.39e-05	7.2e-07	7000	3230.76923077	2100	0.00024	0.000110769230769	7.2e-05	334	6	21.9	100	NA	NA
West Virginia	52	0	0	0	2.902e-05	0.0	260	104	65	0.0001451	5.804e-05	3.6275e-05	13	0	-23.5	100	NA	NA
South Carolina	424	9	0	0	8.235e-05	1.75e-06	3000	1384.61538462	900	0.000583333333333	0.000269230769231	0.000175	0	2	-100	0	NA	NA
New Hampshire	137	1	0	0	0.00010076	7.4e-07	333.333333333	153.846153846	100	0.000246666666667	0.000113846153846	7.4e-05	29	0	314.3	100	NA	NA
Massachusetts	2417	25	0	0	0.00035067	3.63e-06	8333.33333333	3846.15384615	2500	0.00121	0.000558461538462	0.000363	579	10	-14.7	150	NA	NA
Vermont	158	9	0	0	0.00025321	1.442e-05	3000	1384.61538462	900	0.00480666666667	0.00221846153846	0.001442	33	1	10	0	NA	NA
Georgia	1525	48	0	0	0.00014363	4.52e-06	16000	7384.61538462	4800	0.00150666666667	0.000695384615385	0.000452	278	8	25.8	0	NA	NA
North Dakota	51	0	0	0	6.692e-05	0.0	255	102	63.75	0.0003346	0.00013384	8.365e-05	6	0	-33.3	100	NA	NA
Hawaii	95	0	0	0	6.71e-05	0.0	475	190	118.75	0.0003355	0.0001342	8.3875e-05	4	0	300	-100	NA	NA
Pennsylvania	1795	18	0	0	0.00014021	1.41e-06	6000	2769.23076923	1800	0.00047	0.000216923076923	0.000141	535	3	70.4	-57.1	NA	NA
Puerto Rico	64	2	0	0	2.004e-05	6.3e-07	666.666666667	307.692307692	200	0.00021	9.69230769231e-05	6.3e-05	13	0	8.3	100	NA	NA
Florida	2357	29	0	0	0.00010974	1.35e-06	9666.66666667	4461.53846154	2900	0.00045	0.000207692307692	0.000135	675	6	150	20	27539	0.001282
Alaska	56	1	0	0	7.655e-05	1.37e-06	333.333333333	153.846153846	100	0.000456666666667	0.000210769230769	0.000137	15	0	114.3	-100	NA	NA
Kentucky	247	5	0	0	5.529e-05	1.12e-06	1666.66666667	769.230769231	500	0.000373333333333	0.000172307692308	0.000112	50	0	42.9	-100	NA	NA
Rhode Island	165	0	0	0	0.00015575	0.0	825	330	206.25	0.00077875	0.0003115	0.0001946875	33	0	312.5	100	NA	NA
Nebraska	74	0	0	0	3.825e-05	0.0	370	148	92.5	0.00019125	7.65e-05	4.78125e-05	3	0	-40	100	NA	NA
Missouri	520	9	0	0	8.473e-05	1.47e-06	3000	1384.61538462	900	0.00049	0.000226153846154	0.000147	166	1	71.1	0	NA	NA
Iowa	179	1	0	0	5.673e-05	3.2e-07	333.333333333	153.846153846	100	0.000106666666667	4.92307692308e-05	3.2e-05	33	0	50	-100	NA	NA
Alabama	517	1	0	0	0.00010544	2e-07	333.333333333	153.846153846	100	6.66666666667e-05	3.07692307692e-05	2e-05	136	0	-2.2	-100	NA	NA
American Samoa	0	0	0	0	N/A	N/A	0	0	0	N/A	N/A	N/A	0	0	100	100	NA	NA
Virgin Islands	17	0	0	0	N/A	N/A	85	34	21.25	N/A	N/A	N/A	0	0	100	100	NA	NA
South Dakota	46	1	0	0	5.2e-05	1.13e-06	333.333333333	153.846153846	100	0.000376666666667	0.000173846153846	0.000113	5	0	-54.5	100	NA	NA
Colorado	1430	19	0	0	0.00024832	3.3e-06	6333.33333333	2923.07692308	1900	0.0011	0.000507692307692	0.00033	409	3	37.2	-62.5	NA	NA
New Jersey	6876	81	0	0	0.00077413	9.12e-06	27000	12461.5384615	8100	0.00304	0.00140307692308	0.000912	2474	19	240.3	5.6	NA	NA
Guam	45	1	0	0	0.00027401	6.09e-06	333.333333333	153.846153846	100	0.00203	0.000936923076923	0.000609	8	0	60	100	NA	NA
Washington	3207	150	0	0	0.00042115	1.97e-05	50000	23076.9230769	15000	0.00656666666667	0.00303076923077	0.00197	616	17	134.2	0	NA	NA
North Carolina	738	3	0	0	7.037e-05	2.9e-07	1000	461.538461538	300	9.66666666667e-05	4.46153846154e-05	2.9e-05	148	1	55.8	-50	NA	NA
New York	37877	385	0	0	0.00194705	1.979e-05	128333.333333	59230.7692308	38500	0.00659666666667	0.00304461538462	0.001979	7036	100	36.4	33.3	122104	0.006277
Montana	90	0	0	0	8.421e-05	0.0	450	180	112.5	0.00042105	0.00016842	0.0001052625	25	0	78.6	100	NA	NA
District of Columbia	231	3	0	0	0.00032731	4.25e-06	1000	461.538461538	300	0.00141666666667	0.000653846153846	0.000425	44	1	-4.3	100	NA	NA
Nevada	420	10	0	0	0.00013636	3.25e-06	3333.33333333	1538.46153846	1000	0.00108333333333	0.0005	0.000325	97	4	115.6	100	NA	NA
Delaware	130	1	0	0	0.0001335	1.03e-06	333.333333333	153.846153846	100	0.000343333333333	0.000158461538462	0.000103	11	1	-26.7	100	NA	NA
Maine	155	0	0	0	0.00011531	0.0	775	310	193.75	0.00057655	0.00023062	0.0001441375	13	0	-45.8	100	NA	NA
