Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Pennsylvania	1260	15	0	0	9.842e-05	1.17e-06	5000	2307.69230769	1500	0.00039	0.00018	0.000117	314	7	26.6	250	NA	NA
Puerto Rico	51	2	0	0	1.597e-05	6.3e-07	666.666666667	307.692307692	200	0.00021	9.69230769231e-05	6.3e-05	12	0	50	100	NA	NA
Florida	1682	23	0	0	7.831e-05	1.07e-06	7666.66666667	3538.46153846	2300	0.000356666666667	0.000164615384615	0.000107	270	5	45.9	100	NA	NA
Alaska	41	1	0	0	5.605e-05	1.37e-06	333.333333333	153.846153846	100	0.000456666666667	0.000210769230769	0.000137	7	1	75	100	NA	NA
Kentucky	197	5	0	0	4.409e-05	1.12e-06	1666.66666667	769.230769231	500	0.000373333333333	0.000172307692308	0.000112	35	1	-10.3	100	NA	NA
Rhode Island	132	0	0	0	0.0001246	0.0	660	264	165	0.000623	0.0002492	0.00015575	8	0	-55.6	100	NA	NA
Nebraska	71	0	0	0	3.67e-05	0.0	355	142	88.75	0.0001835	7.34e-05	4.5875e-05	5	0	-66.7	100	NA	NA
Missouri	354	8	0	0	5.768e-05	1.3e-06	2666.66666667	1230.76923077	800	0.000433333333333	0.0002	0.00013	97	1	38.6	-66.7	NA	NA
Iowa	146	1	0	0	4.627e-05	3.2e-07	333.333333333	153.846153846	100	0.000106666666667	4.92307692308e-05	3.2e-05	22	1	15.8	100	NA	NA
Alabama	381	1	0	0	7.77e-05	2e-07	333.333333333	153.846153846	100	6.66666666667e-05	3.07692307692e-05	2e-05	139	1	202.2	100	NA	NA
American Samoa	0	0	0	0	N/A	N/A	0	0	0	N/A	N/A	N/A	0	0	100	100	NA	NA
Virgin Islands	17	0	0	0	N/A	N/A	85	34	21.25	N/A	N/A	N/A	0	0	-100	100	NA	NA
South Dakota	41	1	0	0	4.635e-05	1.13e-06	333.333333333	153.846153846	100	0.000376666666667	0.000173846153846	0.000113	11	0	450	100	NA	NA
Colorado	1021	16	0	0	0.0001773	2.78e-06	5333.33333333	2461.53846154	1600	0.000926666666667	0.000427692307692	0.000278	298	8	1468.4	700	NA	NA
New Jersey	4402	62	0	0	0.0004956	6.98e-06	20666.6666667	9538.46153846	6200	0.00232666666667	0.00107384615385	0.000698	727	18	-12.5	5.9	NA	NA
Guam	37	1	0	0	0.0002253	6.09e-06	333.333333333	153.846153846	100	0.00203	0.000936923076923	0.000609	5	0	66.7	100	NA	NA
Washington	2591	133	0	0	0.00034025	1.747e-05	44333.3333333	20461.5384615	13300	0.00582333333333	0.00268769230769	0.001747	263	17	145.8	142.9	NA	NA
North Carolina	590	2	0	0	5.625e-05	1.9e-07	666.666666667	307.692307692	200	6.33333333333e-05	2.92307692308e-05	1.9e-05	95	2	-33.1	100	NA	NA
New York	30841	285	0	0	0.00158537	1.465e-05	95000	43846.1538462	28500	0.00488333333333	0.00225384615385	0.001465	5160	75	7.6	44.2	103479	0.005319
Montana	65	0	0	0	6.082e-05	0.0	325	130	81.25	0.0003041	0.00012164	7.6025e-05	14	0	-17.6	100	NA	NA
District of Columbia	187	2	0	0	0.00026497	2.83e-06	666.666666667	307.692307692	200	0.000943333333333	0.000435384615385	0.000283	46	0	119	100	NA	NA
Nevada	323	6	0	0	0.00010486	1.95e-06	2000	923.076923077	600	0.00065	0.0003	0.000195	45	2	36.4	100	NA	NA
Delaware	119	0	0	0	0.00012221	0.0	595	238	148.75	0.00061105	0.00024442	0.0001527625	15	0	-58.3	100	NA	NA
Maine	142	0	0	0	0.00010564	0.0	710	284	177.5	0.0005282	0.00021128	0.00013205	24	0	118.2	100	NA	NA
