Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Clinch	0.12	0.12	1.802e-05	1.802e-05
Decatur	1.531	1.531	5.76e-05	5.76e-05
Barrow	3.693	3.693	4.57e-05	4.57e-05
McIntosh	0.0	0.0	0.0	0.0
Bibb	3.194	3.194	2.086e-05	2.086e-05
Muscogee	11.238	11.238	5.788e-05	5.788e-05
Rockdale	0.329	0.329	3.63e-06	3.63e-06
Lumpkin	0.0	0.0	0.0	0.0
Baker	1.069	1.069	0.00034559	0.00034559
Talbot	0.248	0.248	3.953e-05	3.953e-05
Monroe	0.252	0.252	9.16e-06	9.16e-06
Brooks	1.327	1.327	8.554e-05	8.554e-05
Douglas	8.164	8.164	5.618e-05	5.618e-05
Stewart	0.408	0.408	6.587e-05	6.587e-05
Irwin	0.68	0.68	7.236e-05	7.236e-05
Lamar	0.659	0.659	3.467e-05	3.467e-05
Marion	0.0	0.0	0.0	0.0
Wheeler	0.153	0.153	1.943e-05	1.943e-05
Oconee	1.717	1.717	4.371e-05	4.371e-05
Emanuel	0.715	0.715	3.16e-05	3.16e-05
Houston	7.685	7.685	4.943e-05	4.943e-05
Dawson	1.218	1.218	4.854e-05	4.854e-05
Henry	9.33	9.33	4.053e-05	4.053e-05
Columbia	3.773	3.773	2.445e-05	2.445e-05
Madison	0.051	0.051	1.71e-06	1.71e-06
Grady	1.531	1.531	6.187e-05	6.187e-05
Appling	0.42	0.42	2.271e-05	2.271e-05
Wilkinson	1.072	1.072	0.00011862	0.00011862
Crisp	4.585	4.585	0.00020287	0.00020287
Lanier	0.0	0.0	0.0	0.0
Whitfield	1.018	1.018	9.78e-06	9.78e-06
Bryan	1.26	1.26	3.308e-05	3.308e-05
Troup	2.994	2.994	4.275e-05	4.275e-05
Liberty	0.324	0.324	5.28e-06	5.28e-06
Miller	0.0	0.0	0.0	0.0
Ben Hill	0.486	0.486	2.893e-05	2.893e-05
Walton	2.265	2.265	2.422e-05	2.422e-05
Calhoun	2.695	2.695	0.00042422	0.00042422
Dodge	0.567	0.567	2.738e-05	2.738e-05
Candler	0.003	0.003	2.8e-07	2.8e-07
Screven	0.51	0.51	3.662e-05	3.662e-05
Clarke	2.236	2.236	1.756e-05	1.756e-05
Dougherty	56.172	56.172	0.00061563	0.00061563
Echols	0.0	0.0	0.0	0.0
Seminole	0.388	0.388	4.661e-05	4.661e-05
Dade	0.102	0.102	6.29e-06	6.29e-06
Elbert	2.486	2.486	0.00013	0.00013
Long	0.829	0.829	4.361e-05	4.361e-05
Unassigned	114.998	114.998	N/A	N/A
Randolph	10.839	10.839	0.00158629	0.00158629
Stephens	1.341	1.341	5.149e-05	5.149e-05
Butts	2.096	2.096	8.663e-05	8.663e-05
Charlton	0.002	0.002	1.6e-07	1.6e-07
Cook	0.612	0.612	3.569e-05	3.569e-05
Paulding	3.383	3.383	2.062e-05	2.062e-05
Clay	0.766	0.766	0.00026518	0.00026518
De Kalb	42.418	42.418	5.607e-05	5.607e-05
Gordon	0.898	0.898	1.557e-05	1.557e-05
Tattnall	0.005	0.005	1.8e-07	1.8e-07
Bulloch	0.919	0.919	1.189e-05	1.189e-05
Terrell	5.968	5.968	0.00069312	0.00069312
Chatham	6.013	6.013	2.079e-05	2.079e-05
Schley	0.51	0.51	9.748e-05	9.748e-05
Putnam	0.0	0.0	0.0	0.0
Franklin	0.0	0.0	0.0	0.0
Coffee	5.41	5.41	0.00012553	0.00012553
Heard	0.18	0.18	1.512e-05	1.512e-05
Chattahoochee	0.158	0.158	1.475e-05	1.475e-05
Greene	1.515	1.515	8.563e-05	8.563e-05
Ware	3.038	3.038	8.514e-05	8.514e-05
Hancock	0.0	0.0	0.0	0.0
Union	0.012	0.012	4.8e-07	4.8e-07
Dooly	2.348	2.348	0.0001713	0.0001713
Murray	0.525	0.525	1.316e-05	1.316e-05
Hart	0.0	0.0	0.0	0.0
Bleckley	0.0	0.0	0.0	0.0
Worth	6.108	6.108	0.00030091	0.00030091
Forsyth	6.967	6.967	2.944e-05	2.944e-05
McDuffie	1.418	1.418	6.587e-05	6.587e-05
Carroll	5.902	5.902	4.997e-05	4.997e-05
Towns	2.486	2.486	0.00020971	0.00020971
Upson	4.419	4.419	0.00016858	0.00016858
Jenkins	0.473	0.473	5.445e-05	5.445e-05
Morgan	1.497	1.497	7.941e-05	7.941e-05
Oglethorpe	1.582	1.582	0.0001051	0.0001051
Lowndes	2.994	2.994	2.574e-05	2.574e-05
Thomas	6.804	6.804	0.00015307	0.00015307
Burke	1.982	1.982	8.838e-05	8.838e-05
Warren	0.0	0.0	0.0	0.0
Johnson	1.582	1.582	0.00016298	0.00016298
White	0.567	0.567	1.892e-05	1.892e-05
Bartow	5.789	5.789	5.44e-05	5.44e-05
Bacon	0.612	0.612	5.476e-05	5.476e-05
Rabun	0.255	0.255	1.513e-05	1.513e-05
Hall	21.339	21.339	0.00010556	0.00010556
Banks	0.561	0.561	2.957e-05	2.957e-05
Taylor	0.454	0.454	5.642e-05	5.642e-05
Crawford	0.0	0.0	0.0	0.0
Spalding	4.611	4.611	6.976e-05	6.976e-05
Toombs	0.552	0.552	2.054e-05	2.054e-05
Coweta	4.294	4.294	2.944e-05	2.944e-05
Jasper	0.35	0.35	2.491e-05	2.491e-05
Atkinson	0.0	0.0	0.0	0.0
Telfair	0.715	0.715	4.505e-05	4.505e-05
Treutlen	0.766	0.766	0.00011244	0.00011244
Cobb	31.114	31.114	4.111e-05	4.111e-05
Walker	0.395	0.395	5.7e-06	5.7e-06
Polk	0.203	0.203	4.78e-06	4.78e-06
Tift	3.014	3.014	7.429e-05	7.429e-05
Peach	1.138	1.138	4.168e-05	4.168e-05
Pickens	0.22	0.22	6.87e-06	6.87e-06
Fannin	0.0	0.0	0.0	0.0
Haralson	0.015	0.015	5.1e-07	5.1e-07
Jackson	1.077	1.077	1.53e-05	1.53e-05
