Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Indonesia	4557	399	380	3778	1.703e-5	1.49e-6	133000	61384.6153846	39900	4.96666666667e-4	2.29230769231e-4	1.49e-4	27075	9.9e-5
Vietnam	265	0	146	119	2.77e-6	0	1325	530	331.25	1.385e-5	5.54e-6	3.4625e-6	121821	0.001252
Mongolia	17	0	4	13	5.36e-6	0	85	34	21.25	2.68e-5	1.072e-5	6.7e-6	NA	NA
Thailand	2579	40	1288	1251	3.715e-5	5.8e-7	13333.3333333	6153.84615385	4000	1.93333333333e-4	8.92307692308e-5	5.8e-5	71860	0.00103
Syria	25	2	5	18	1.48e-6	1.2e-7	666.666666667	307.692307692	200	4e-5	1.84615384615e-5	1.2e-5	NA	NA
Yemen	1	0	0	1	4e-8	0	5	2	1.25	2e-7	8e-8	5e-8	NA	NA
Taiwan	393	6	109	278	1.653e-5	2.5e-7	2000	923.076923077	600	8.33333333333e-5	3.84615384615e-5	2.5e-5	47215	0.001982
Pakistan	5496	93	1095	4308	2.59e-5	4.4e-7	31000	14307.6923077	9300	1.46666666667e-4	6.76923076923e-5	4.4e-5	65114	2.95e-4
Myanmar	62	4	2	56	1.15e-6	7e-8	1333.33333333	615.384615385	400	2.33333333333e-5	1.07692307692e-5	7e-6	1406	2.6e-5
United Arab Emirates	4521	25	852	3644	4.6942e-4	2.6e-6	8333.33333333	3846.15384615	2500	8.66666666667e-4	4e-4	2.6e-4	648195	0.065538
India	10453	358	1181	8914	7.73e-6	2.6e-7	119333.333333	55076.9230769	35800	8.66666666667e-5	4e-5	2.6e-5	189111	1.37e-4
Uzbekistan	998	4	85	909	3.028e-5	1.2e-7	1333.33333333	615.384615385	400	4e-5	1.84615384615e-5	1.2e-5	70000	0.002091
Malaysia	4817	77	2276	2464	1.5234e-4	2.44e-6	25666.6666667	11846.1538462	7700	8.13333333333e-4	3.75384615385e-4	2.44e-4	81730	0.002525
Sri Lanka	217	7	56	154	1.001e-5	3.2e-7	2333.33333333	1076.92307692	700	1.06666666667e-4	4.92307692308e-5	3.2e-5	4525	2.11e-4
Japan	7370	123	784	6463	5.825e-5	9.7e-7	41000	18923.0769231	12300	3.23333333333e-4	1.49230769231e-4	9.7e-5	77381	6.12e-4
South Korea	10537	217	7447	2873	2.0407e-4	4.2e-6	72333.3333333	33384.6153846	21700	0.0014	6.46153846154e-4	4.2e-4	514621	0.010038
